user_id,graduate,master,other_degree,phd
65541,Boğaziçi University,Boğaziçi University,unkown,Boğaziçi University
65542,Universidad de Sevilla,unkown,unkown,unkown
65543,Boğaziçi Üniversitesi / Bogazici University,Boğaziçi Üniversitesi / Bogazici University,unkown,Marmara University
65544,Boğaziçi University,unkown,unkown,unkown
65545,unkown,unkown,Boğaziçi University,unkown
65546,Marmara Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65547,Boğaziçi Üniversitesi,unkown,unkown,unkown
65548,Boğaziçi University,Marmara Üniversitesi,unkown,Marmara Üniversitesi
65549,unkown,unkown,Bogaziçi Üniversitesi,Gebze Yüksek Teknoloji Enstitüsü
65550,unkown,unkown,Boğaziçi University,Carleton University
65551,Boğaziçi Üniversitesi / Bogazici University,Gebze Yüksek Teknoloji Enstitüsü,unkown,unkown
65552,Bilkent Üniversitesi,Boğaziçi Üniversitesi,Tubitak,unkown
65553,Istanbul Technical University,Bogazici University,Adnan Menderes,unkown
65554,Boğaziçi University,Boğaziçi Üniversitesi / Bosphorus University,Istanbul University,unkown
65555,Boğaziçi Üniversitesi,unkown,unkown,unkown
65556,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,Vefa Lisesi,unkown
65557,Bahçeşehir University,unkown,Robert College,unkown
65558,İstanbul Üniversitesi,Yeditepe University,Boğaziçi University,unkown
65559,Istanbul Technical University,Bogazici University,Adnan Menderes,unkown
65560,unkown,unkown,Bosphorus University,unkown
65561,Boğaziçi Üniversitesi,unkown,unkown,unkown
65562,Anadolu Üniversitesi,Boğaziçi Üniversitesi,Yıldız Teknik Üniversitesi,unkown
65563,Boğaziçi Üniversitesi,unkown,unkown,unkown
65564,Boğaziçi University,Boğaziçi University,unkown,unkown
65565,unkown,unkown,Boğaziçi Üniversitesi,unkown
65566,Boğaziçi Üniversitesi,unkown,unkown,unkown
65567,Boğaziçi Üniversitesi,unkown,unkown,unkown
65568,Boğaziçi Üniversitesi,unkown,unkown,unkown
65569,Boğaziçi University,unkown,unkown,unkown
65570,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown
65571,İstanbul Üniversitesi,Yeditepe University,Boğaziçi University,unkown
65572,Boğaziçi Üniversitesi,unkown,Tuzla Teknik ve Endüstri Meslek Lisesi,unkown
65573,Boğaziçi Üniversitesi,unkown,unkown,unkown
65574,Boğaziçi Üniversitesi,unkown,unkown,unkown
65575,Marmara Üniversitesi,İstanbul Bilgi Üniversitesi,Istanbul Cagaloglu Anadolu Lisesi,unkown
65576,Boğaziçi University,Boğaziçi Üniversitesi / Bosphorus University,Istanbul University,unkown
65577,Ahmet Yesevi Üniversitesi,Ahmet Yesevi Üniversitesi,Ankara University,unkown
65578,Boğaziçi Üniversitesi / Bogazici University,Gebze Yüksek Teknoloji Enstitüsü,unkown,unkown
65579,Boğaziçi Üniversitesi,unkown,unkown,unkown
65580,Istanbul Technical University,unkown,unkown,unkown
65581,Bilkent Üniversitesi,Boğaziçi Üniversitesi,Tubitak,unkown
65582,Universidad de Sevilla,unkown,unkown,unkown
65583,Orta Doğu Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65584,Boğaziçi Üniversitesi,unkown,unkown,unkown
65585,Boğaziçi University,unkown,unkown,unkown
65586,Marmara Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65587,Boğaziçi Üniversitesi,unkown,Denizli Anadolu Lisesi,unkown
65588,Istanbul Technical University,Bogazici University,unkown,unkown
65589,Yıldız Teknik Üniversitesi / Yildiz Technical University,Boğaziçi University,unkown,unkown
65590,Boğaziçi Üniversitesi,unkown,Kabataş Erkek Lisesi,unkown
65591,Marmara Üniversitesi,İstanbul Bilgi Üniversitesi,Istanbul Cagaloglu Anadolu Lisesi,unkown
65592,University of Central Florida,Boğaziçi University,Full Sail University,Koç University
65593,Bahçeşehir University,unkown,Robert College,unkown
65594,Boğaziçi Üniversitesi,unkown,Coyotiv UG,unkown
65595,Boğaziçi Üniversitesi / Bogazici University,Gebze Yüksek Teknoloji Enstitüsü,unkown,unkown
65596,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65597,Boğaziçi Üniversitesi / Bogazici University,Boğaziçi Üniversitesi / Bogazici University,unkown,Marmara University
65598,L'Ecole de design Nantes Atlantique,Boğaziçi Üniversitesi,İstanbul Teknik Üniversitesi,unkown
65599,Boğaziçi University,unkown,unkown,unkown
65600,Kocaeli Üniversitesi,Kocaeli Üniversitesi,unkown,unkown
65601,İstanbul Bilgi Üniversitesi,unkown,unkown,unkown
65602,Boğaziçi University,Boğaziçi University,unkown,unkown
65603,unkown,unkown,Boğaziçi Üniversitesi,unkown
65604,Boğaziçi Üniversitesi,unkown,unkown,unkown
65605,Boğaziçi Üniversitesi / Bogazici University,Boğaziçi Üniversitesi,İstanbul Atatürk Fen Lisesi,unkown
65606,Boğaziçi University,unkown,TEVİTÖL,unkown
65607,Boğaziçi University,unkown,unkown,unkown
65608,Boğaziçi Üniversitesi,unkown,unkown,unkown
65609,Boğaziçi University,unkown,Çapa Fen Lisesi,unkown
65610,Boğaziçi Üniversitesi,Otto-Friedrich-Universität Bamberg,unkown,unkown
65611,Boğaziçi Üniversitesi,unkown,unkown,unkown
65612,Boğaziçi Üniversitesi,unkown,unkown,unkown
65613,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65614,Boğaziçi Üniversitesi,unkown,Tekirdağ Fen Lisesi,unkown
65615,Boğaziçi Üniversitesi,unkown,Kabataş Erkek Lisesi,unkown
65616,Boğaziçi Üniversitesi,unkown,unkown,unkown
65617,Uludağ Üniversitesi,unkown,Boğaziçi Üniversitesi / Bogazici University,unkown
65618,Boğaziçi University,Boğaziçi University,unkown,Central European University
65619,Boğaziçi Üniversitesi,unkown,unkown,unkown
65620,Boğaziçi University,unkown,unkown,unkown
65621,Boğaziçi Üniversitesi,Technical University Munich,unkown,unkown
65622,Boğaziçi Üniversitesi,unkown,unkown,unkown
65623,Boğaziçi University,unkown,Çanakkale Fen Lisesi,unkown
65624,Boğaziçi Üniversitesi,unkown,unkown,unkown
65625,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65626,Boğaziçi University,unkown,unkown,unkown
65627,Fırat Üniversitesi,unkown,unkown,unkown
65628,Boğaziçi Üniversitesi,unkown,unkown,unkown
65629,Boğaziçi Üniversitesi,unkown,unkown,unkown
65630,Boğaziçi University,unkown,unkown,unkown
65631,Boğaziçi Üniversitesi,İstanbul Şehir Üniversitesi,unkown,unkown
65632,Sabancı Üniversitesi,Sabanci University,unkown,Boğaziçi University
65633,Boğaziçi Üniversitesi,unkown,unkown,unkown
65634,Gebze Technical University,Boğaziçi University,Asfa Koleji,unkown
65635,Boğaziçi Üniversitesi,unkown,unkown,unkown
65636,Boğaziçi Üniversitesi,unkown,unkown,unkown
65637,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65638,Boğaziçi Üniversitesi,unkown,Dede Korkut Anatolian High School,unkown
65639,Boğaziçi Üniversitesi,unkown,unkown,unkown
65640,Boğaziçi University,unkown,Hanyang University,unkown
65641,Boğaziçi Üniversitesi,unkown,Beykoz Lojistik Meslek Yüksekokulu,unkown
65642,Boğaziçi Üniversitesi,unkown,Private Enderun Science High School,unkown
65643,Boğaziçi Üniversitesi,unkown,unkown,unkown
65644,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,Boğaziçi Üniversitesi
65645,Istanbul Technical University,Boğaziçi University,unkown,unkown
65646,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown,unkown
65647,Boğaziçi University,unkown,unkown,unkown
65648,unkown,unkown,Anadolu Üniversitesi,unkown
65649,Boğaziçi University,unkown,unkown,unkown
65650,Boğaziçi University,unkown,unkown,unkown
65651,Yeditepe Üniversitesi / Yeditepe University,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown
65652,Bogazici University,unkown,unkown,unkown
65653,Ege University,Sabancı University,İzmir Atatürk High School,unkown
65654,Yıldız Teknik Üniversitesi / Yildiz Technical University,Boğaziçi University,unkown,unkown
65655,Boğaziçi Üniversitesi,unkown,unkown,unkown
65656,Orta Doğu Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65657,Bosphorus University,unkown,unkown,unkown
65658,İstanbul Teknik Üniversitesi / Istanbul Technical University,Boğaziçi Üniversitesi,unkown,unkown
65659,unkown,unkown,Boğaziçi Üniversitesi,unkown
65660,Boğaziçi University,Boğaziçi University,unkown,unkown
65661,SUNY Binghamton,Boğaziçi Üniversitesi / Bogazici University,Batman Anadolu Lisesi,unkown
65662,Boğaziçi University,unkown,unkown,unkown
65663,Bogazici University,Boğaziçi University,unkown,unkown
65664,Boğaziçi Üniversitesi,Universitat Politècnica de Catalunya,unkown,unkown
65665,Marmara Üniversitesi,Boğaziçi Üniversitesi / Bosphorus University,unkown,Yeditepe University
65666,Boğaziçi University,İstanbul Teknik Üniversitesi,unkown,unkown
65667,Boğaziçi Üniversitesi,Bahçeşehir Üniversitesi,unkown,unkown
65668,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown,unkown
65669,Boğaziçi Üniversitesi,Galatasaray Üniversitesi,unkown,unkown
65670,unkown,unkown,Boğaziçi Üniversitesi,unkown
65671,Boğaziçi Üniversitesi,Gebze Teknik Üniversitesi,Uluborlu Teknik Lise,unkown
65672,Boğaziçi Üniversitesi,unkown,unkown,unkown
65673,Boğaziçi University,unkown,unkown,unkown
65674,Boğaziçi Üniversitesi,unkown,Adana Fen Lisesi,unkown
65675,Boğaziçi University,Ahmet Yesevi Üniversitesi,unkown,unkown
65676,Istanbul Technical University,Boğaziçi University,unkown,unkown
65677,Boğaziçi Üniversitesi,Bahçeşehir Üniversitesi,unkown,unkown
65678,Yıldız Teknik Üniversitesi / Yildiz Technical University,Boğaziçi University,unkown,unkown
65679,American Metropolitan University,Kocaeli Üniversitesi,Boğaziçi Üniversitesi,unkown
65680,Yıldız Teknik Üniversitesi / Yildiz Technical University,unkown,Boğaziçi Üniversitesi,unkown
65681,Boğaziçi University,Miami University,unkown,unkown
65682,Boğaziçi University,unkown,unkown,unkown
65683,Istanbul Technical University,Boğaziçi University,unkown,unkown
65684,Boğaziçi Üniversitesi,Galatasaray Üniversitesi,unkown,unkown
65685,Boğaziçi Üniversitesi,unkown,unkown,unkown
65686,Istanbul Technical University,Boğaziçi University,ATATÜRK FEN LİSESİ,unkown
65687,Boğaziçi University,unkown,unkown,unkown
65688,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,Boğaziçi Üniversitesi
65689,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown,unkown
65690,Boğaziçi Üniversitesi,unkown,unkown,unkown
65691,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65692,Boğaziçi Üniversitesi,unkown,unkown,unkown
65693,Boğaziçi Üniversitesi,unkown,unkown,unkown
65694,Rohm and Haas EM CMPT,unkown,Bosphorus University,University of Massachusetts Amherst
65695,Istanbul Technical University,Boğaziçi University,unkown,unkown
65696,Boğaziçi University,Case Western Reserve University,Ankara Ataturk Anadolu Lisesi,Case Western Reserve University
65697,Boğaziçi Üniversitesi,unkown,unkown,unkown
65698,Boğaziçi Üniversitesi,unkown,unkown,unkown
65699,Boğaziçi University,Bahçeşehir Üniversitesi,unkown,unkown
65700,Girne American University,unkown,Boğaziçi University,unkown
65701,Dokuz Eylul University,Boğaziçi University,Harvard Business School,unkown
65702,Boğaziçi University,unkown,unkown,Northwestern University
65703,Boğaziçi University,unkown,unkown,unkown
65704,Boğaziçi Üniversitesi,unkown,unkown,unkown
65705,Boğaziçi Üniversitesi,unkown,unkown,unkown
65706,Boğaziçi Üniversitesi / Bogazici University,Boğaziçi Üniversitesi / Bogazici University,unkown,Boğaziçi Üniversitesi / Bogazici University
65707,Bogazici University,unkown,unkown,unkown
65708,unkown,unkown,Bogaziçi Üniversitesi,Gebze Yüksek Teknoloji Enstitüsü
65709,Boğaziçi Üniversitesi,Marmara University,École Polytechnique,unkown
65710,Boğaziçi University,unkown,unkown,unkown
65711,Boğaziçi University,unkown,unkown,unkown
65712,Boğaziçi University,unkown,unkown,unkown
65713,Boğaziçi Üniversitesi,Marmara University,École Polytechnique,unkown
65714,Boğaziçi Üniversitesi / Bogazici University,University of Greenwich,unkown,unkown
65715,Middle East Technical University,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown
65716,Bahçeşehir University,unkown,Robert College,unkown
65717,Boğaziçi Üniversitesi,unkown,unkown,unkown
65718,Boğaziçi Üniversitesi,unkown,unkown,unkown
65719,Ahmet Yesevi Üniversitesi,Ahmet Yesevi Üniversitesi,Ankara University,unkown
65720,Bahçeşehir Üniversitesi,Boğaziçi University,Stanford University,unkown
65721,Boğaziçi University,unkown,University of Toronto,unkown
65722,Boğaziçi Üniversitesi,unkown,unkown,unkown
65723,Boğaziçi Üniversitesi,unkown,unkown,unkown
65724,Boğaziçi University,unkown,unkown,European Molecular Biology Laboratory & Ruprecht-Karls-Universität Heidelberg
65725,Boğaziçi Üniversitesi,unkown,unkown,unkown
65726,Boğaziçi Üniversitesi,unkown,unkown,unkown
65727,Middle East Technical University,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown
65728,Bahçeşehir University,unkown,Robert College,unkown
65729,Yıldız Teknik Üniversitesi / Yildiz Technical University,Boğaziçi University,unkown,unkown
65730,Boğaziçi University,unkown,unkown,unkown
65731,Rohm and Haas EM CMPT,unkown,Bosphorus University,University of Massachusetts Amherst
65732,Boğaziçi Üniversitesi,unkown,unkown,unkown
65733,Boğaziçi Üniversitesi / Bogazici University,Boğaziçi Üniversitesi / Bogazici University,unkown,Boğaziçi Üniversitesi / Bogazici University
65734,Boğaziçi University,unkown,unkown,unkown
65735,Bogazici University,unkown,unkown,unkown
65736,Boğaziçi Üniversitesi,unkown,unkown,unkown
65737,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown,unkown
65738,Boğaziçi University,unkown,unkown,unkown
65739,Boğaziçi Üniversitesi,unkown,unkown,unkown
65740,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown,unkown
65741,Boğaziçi University,unkown,Kocaeli Körfez Fen Lisesi,unkown
65742,Boğaziçi Üniversitesi,unkown,unkown,unkown
65743,Boğaziçi Üniversitesi,unkown,unkown,unkown
65744,Boğaziçi Üniversitesi,Boğaziçi,unkown,Boğaziçi Üniversitesi
65745,Boğaziçi Üniversitesi,unkown,unkown,unkown
65746,Boğaziçi Üniversitesi,unkown,unkown,unkown
65747,Boğaziçi University,unkown,Sungkyunkwan University,unkown
65748,Boğaziçi Üniversitesi,unkown,unkown,unkown
65749,Boğaziçi University,unkown,unkown,unkown
65750,Boğaziçi Üniversitesi,unkown,unkown,unkown
65751,COMSATS Institute of Information Technology,Boğaziçi University,unkown,unkown
65752,Bogazici University,Columbia Business School,unkown,unkown
65753,Boğaziçi Üniversitesi,unkown,Beşiktaş Anadolu Lisesi,unkown
65754,Yıldız Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65755,Boğaziçi Üniversitesi,Yıldız Teknik Üniversitesi,unkown,unkown
65756,unkown,unkown,Boğaziçi University,unkown
65757,Boğaziçi University,unkown,unkown,unkown
65758,Boğaziçi Üniversitesi,unkown,unkown,unkown
65759,Boğaziçi Üniversitesi,unkown,unkown,unkown
65760,unkown,Boğaziçi University,Kadıköy Anatolian High School,unkown
65761,Boğaziçi Üniversitesi,unkown,unkown,unkown
65762,Boğaziçi Üniversitesi,unkown,unkown,unkown
65763,Yeditepe Üniversitesi,unkown,unkown,unkown
65764,Boğaziçi University,Boğaziçi University,unkown,unkown
65765,Boğaziçi University,unkown,unkown,unkown
65766,Boğaziçi Üniversitesi,unkown,unkown,unkown
65767,Boğaziçi Üniversitesi,unkown,unkown,unkown
65768,Boğaziçi University,unkown,unkown,unkown
65769,Boğaziçi University,unkown,unkown,unkown
65770,Boğaziçi University,Technical University of Munich,unkown,unkown
65771,Boğaziçi Üniversitesi,unkown,unkown,unkown
65772,Boğaziçi University,unkown,University of Toronto,unkown
65773,Boğaziçi University,Boğaziçi University,unkown,unkown
65774,Boğaziçi Üniversitesi,unkown,Kayseri Fen Lisesi,unkown
65775,Marmara Üniversitesi,unkown,unkown,unkown
65776,Boğaziçi Üniversitesi,unkown,unkown,unkown
65777,Boğaziçi Üniversitesi / Bogazici University,Boğaziçi Üniversitesi / Bogazici University,unkown,Marmara Üniversitesi
65778,Istanbul Technical University,Boğaziçi University,unkown,Boğaziçi University
65779,Yildiz Technical University,Bosphorus University,Adana Anatolian High School,unkown
65780,Anadolu Üniversitesi,unkown,Boğaziçi Üniversitesi,unkown
65781,Istanbul Technical University,Boğaziçi University,unkown,unkown
65782,Boğaziçi Üniversitesi,unkown,unkown,unkown
65783,Boğaziçi University,Boğaziçi University,unkown,unkown
65784,Boğaziçi University,unkown,unkown,unkown
65785,Boğaziçi Üniversitesi,unkown,unkown,unkown
65786,Boğaziçi University,unkown,unkown,unkown
65787,Boğaziçi Üniversitesi / Bosphorus University,Boğaziçi University,unkown,unkown
65788,Boğaziçi University,unkown,unkown,unkown
65789,Boğaziçi University,Koç University,unkown,unkown
65790,Boğaziçi Üniversitesi,unkown,unkown,unkown
65791,Boğaziçi University,Boğaziçi University,unkown,unkown
65792,Boğaziçi University,unkown,unkown,unkown
65793,Middle East Technical University,Boğaziçi University,unkown,unkown
65794,Bosphorus University,unkown,unkown,unkown
65795,Boğaziçi University,unkown,unkown,unkown
65796,Izmir Institute of Technology,Boğaziçi University,Izmir Institute of Technology,unkown
65797,Boğaziçi Üniversitesi,unkown,Handan-Hayrettin Yelkikanat AML,unkown
65798,Boğaziçi Üniversitesi,unkown,unkown,unkown
65799,Boğaziçi University,Politecnico di Milano,unkown,unkown
65800,Boğaziçi University,unkown,unkown,unkown
65801,Binghamton University,unkown,unkown,unkown
65802,Sabanci University,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown
65803,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65804,Istanbul Technical University,Boğaziçi University,unkown,unkown
65805,Orta Doğu Teknik Üniversitesi,Boğaziçi Üniversitesi,İzmir Bornova Anadolu Lisesi / Izmir Bornova Anatolian High School,unkown
65806,Yildiz Technical University,unkown,unkown,unkown
65807,Anadolu Üniversitesi,unkown,unkown,unkown
65808,Istanbul University,Boğaziçi Üniversitesi,Akasya College,unkown
65809,Yeditepe Üniversitesi,Boğaziçi Üniversitesi,Robert Koleji,unkown
65810,Namık Kemal University,Boğaziçi University,unkown,unkown
65811,Ankara Üniversitesi,unkown,unkown,unkown
65812,İzmir Yüksek Teknoloji Enstitüsü,Marmara Üniversitesi,Boğaziçi Üniversitesi,unkown
65813,Boğaziçi University,Bilkent University,unkown,unkown
65814,Istanbul Technical University,Boğaziçi University,unkown,unkown
65815,Boğaziçi Üniversitesi,unkown,unkown,unkown
65816,Boğaziçi Üniversitesi,unkown,Galatasaray Lisesi,unkown
65817,Boğaziçi Üniversitesi / Bogazici University,unkown,University of Oklahoma,unkown
65818,Koç Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65819,Boğaziçi University,unkown,unkown,unkown
65820,Boğaziçi University,Case Western Reserve University,Ankara Ataturk Anadolu Lisesi,Case Western Reserve University
65821,Yildiz Technical University,Boğaziçi University,Bornova Anadolu Lisesi,unkown
65822,Istanbul Technical University,Boğaziçi University,unkown,unkown
65823,Yildiz Technical University,Bosphorus University,Adana Anatolian High School,unkown
65824,Sabanci University,unkown,unkown,unkown
65825,Stanford University,Boğaziçi University,unkown,unkown
65826,Istanbul Technical University,Bogazici University,Adnan Menderes,unkown
65827,İstanbul Üniversitesi,Yeditepe University,Boğaziçi University,unkown
65828,Boğaziçi University,Boğaziçi Üniversitesi / Bosphorus University,Istanbul University,unkown
65829,Istanbul Technical University,Bogazici University,Adnan Menderes,unkown
65830,Boğaziçi Üniversitesi,unkown,unkown,unkown
65831,Boğaziçi University,unkown,University of Toronto,unkown
65832,İstanbul Üniversitesi,Yeditepe University,Boğaziçi University,unkown
65833,Boğaziçi University,Boğaziçi Üniversitesi / Bosphorus University,Istanbul University,unkown
65834,Boğaziçi University,Boğaziçi University,Rotary 100.Yıl Anadolu Lisesi,unkown
65835,Boğaziçi Üniversitesi,unkown,Kabataş Erkek Lisesi,unkown
65836,Boğaziçi Üniversitesi,unkown,unkown,unkown
65837,Boğaziçi University,unkown,unkown,unkown
65838,Boğaziçi University,unkown,unkown,unkown
65839,Boğaziçi University,unkown,unkown,unkown
65840,Boğaziçi Üniversitesi,unkown,unkown,unkown
65841,Trabzon Fen Lisesi,unkown,Boğaziçi Üniversitesi,unkown
65842,Boğaziçi Üniversitesi,unkown,unkown,unkown
65843,Boğaziçi Üniversitesi,unkown,Eskişehir Fatih Anadolu Lisesi,unkown
65844,Boğaziçi University,Boğaziçi University,unkown,Boğaziçi University
65845,Istanbul Technical University,Boğaziçi University,Yahya Akel Fen Lisesi,unkown
65846,Boğaziçi University,unkown,Sabanci University,unkown
65847,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,KTH Royal Institute of Technology,unkown
65848,Boğaziçi University,unkown,unkown,unkown
65849,Boğaziçi University,Stevens Institute of Technology,unkown,unkown
65850,Boğaziçi University,Boğaziçi University,unkown,unkown
65851,Boğaziçi Üniversitesi,Yıldız Teknik Üniversitesi,unkown,unkown
65852,Dokuz Eylul University,Boğaziçi University,unkown,unkown
65853,Boğaziçi Üniversitesi,unkown,unkown,unkown
65854,Boğaziçi University,Boğaziçi University,Tuzla Anatolian Technical High School,unkown
65855,Boğaziçi Üniversitesi,Boğaziçi University,Politechnika Poznańska,unkown
65856,Bosphorus University,unkown,unkown,unkown
65857,Boğaziçi Üniversitesi,Boğaziçi University,unkown,unkown
65858,Boğaziçi University,unkown,unkown,unkown
65859,Boğaziçi University,Università degli Studi di Trento,Universität des Saarlandes,unkown
65860,Bosphorus University,Bosphorus University,unkown,unkown
65861,Mimar Sinan University of Fine Arts,Boğaziçi University,İstanbul Aydin University,unkown
65862,Boğaziçi Üniversitesi,unkown,unkown,unkown
65863,Boğaziçi Üniversitesi,unkown,unkown,unkown
65864,Yildiz Technical University,Net soft,TMMOB,unkown
65865,Boğaziçi Üniversitesi,unkown,Atatürk Üniversitesi,unkown
65866,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65867,Boğaziçi University,unkown,Gaziantep Fen Lisesi,unkown
65868,unkown,Boğaziçi University,Boğaziçi University,unkown
65869,İstanbul Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65870,Boğaziçi University,unkown,unkown,European Molecular Biology Laboratory & Ruprecht-Karls-Universität Heidelberg
65871,Boğaziçi Üniversitesi,unkown,unkown,unkown
65872,Bahçeşehir Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65873,FMV Işık Üniversitesi,Boğaziçi University,unkown,unkown
65874,Boğaziçi University,unkown,İzmir Science High School,unkown
65875,Hacettepe Üniversitesi,Bogazici University,Kuleli Military High School,Boğaziçi University
65876,Boğaziçi Üniversitesi,unkown,unkown,unkown
65877,Boğaziçi Üniversitesi / Bogazici University,İstanbul Üniversitesi,unkown,unkown
65878,Dokuz Eylul University,Boğaziçi University,Harvard Business School,unkown
65879,Boğaziçi Üniversitesi / Bosphorus University,unkown,unkown,unkown
65880,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,İstanbul Teknik Üniversitesi
65881,Boğaziçi Üniversitesi / Bogazici University,unkown,Nazilli Anatolian High School,unkown
65882,Erciyes Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65883,Anadolu Üniversitesi,Bahçeşehir Üniversitesi,Boğaziçi University,unkown
65884,Bilkent Üniversitesi,Bilkent University,İstanbul Atatürk Fen Lisesi,Boğaziçi University
65885,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65886,unkown,unkown,Boğaziçi University,Carleton University
65887,Ege University,Boğaziçi University,Ege University,unkown
65888,TOBB Ekonomi ve Teknoloji Üniversitesi,Boğaziçi Üniversitesi,TOBB Ekonomi ve Teknoloji Üniversitesi,unkown
65889,Boğaziçi Üniversitesi,unkown,unkown,unkown
65890,Antalya Caglayan Lisesi                                                       Antalya,unkown,Boğaziçi University,unkown
65891,Boğaziçi University,unkown,unkown,unkown
65892,Boğaziçi University,Boğaziçi University,unkown,unkown
65893,unkown,unkown,Boğaziçi Üniversitesi / Bosphorus University,unkown
65894,Boğaziçi University,unkown,unkown,unkown
65895,Boğaziçi Üniversitesi,Boğaziçi University,unkown,unkown
65896,Boğaziçi Üniversitesi,unkown,unkown,unkown
65897,Marmara University,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown
65898,Boğaziçi Üniversitesi / Bogazici University,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown
65899,unkown,unkown,Boğaziçi Üniversitesi,unkown
65900,Istanbul Kultur University,unkown,Boğaziçi University,unkown
65901,Anadolu Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65902,Boğaziçi University,Boğaziçi University,Ankara Atatürk Anadolu Lisesi,Boğaziçi Üniversitesi
65903,Boğaziçi University,unkown,Lise,unkown
65904,Bilkent Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65905,Istanbul Technical University,Boğaziçi University,unkown,unkown
65906,Boğaziçi University,Case Western Reserve University,Ankara Ataturk Anadolu Lisesi,Case Western Reserve University
65907,Marmara Üniversitesi,unkown,unkown,unkown
65908,İstanbul Üniversitesi,unkown,unkown,unkown
65909,Boğaziçi Üniversitesi / Bosphorus University,unkown,Elazığ Anatolian High School,unkown
65910,Boğaziçi University,unkown,unkown,unkown
65911,Bogazici University,Bogazici University,unkown,unkown
65912,Boğaziçi Üniversitesi,unkown,unkown,unkown
65913,Boğaziçi University,unkown,unkown,unkown
65914,unkown,unkown,Boğaziçi University,Carleton University
65915,Boğaziçi University,University of South Carolina-Columbia,unkown,University of South Carolina-Columbia
65916,Dokuz Eylul University,Boğaziçi University,Harvard Business School,unkown
65917,Ege Üniversitesi,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown
65918,Istanbul Technical University,Boğaziçi University,unkown,unkown
65919,unkown,unkown,Boğaziçi University,unkown
65920,Boğaziçi University,unkown,unkown,unkown
65921,İstanbul Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65922,Boğaziçi University,unkown,Izmir Fen Lisesi,unkown
65923,İstanbul Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65924,Bogazici University,Bogazici University,unkown,unkown
65925,Boğaziçi University,unkown,unkown,European Molecular Biology Laboratory & Ruprecht-Karls-Universität Heidelberg
65926,İstanbul Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65927,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65928,Boğaziçi Üniversitesi,unkown,unkown,unkown
65929,Boğaziçi University,unkown,TEVİTÖL,unkown
65930,Boğaziçi University,unkown,unkown,unkown
65931,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65932,Boğaziçi Üniversitesi,unkown,unkown,unkown
65933,Boğaziçi Üniversitesi,unkown,unkown,unkown
65934,Yeditepe University,Boğaziçi University,unkown,unkown
65935,Bogazici University,unkown,unkown,unkown
65936,Boğaziçi Üniversitesi,unkown,unkown,unkown
65937,Boğaziçi Üniversitesi,unkown,unkown,unkown
65938,Boğaziçi Üniversitesi,Central European University,unkown,unkown
65939,Boğaziçi University,unkown,Şanlıurfa Science High School,unkown
65940,Boğaziçi Üniversitesi,unkown,unkown,unkown
65941,Bogazici University,Bogazici University,unkown,unkown
